Date,HS Code ,Product Name,Quantity,Unit,Unit Price (USD),CIF Value (USD),Importer Name,Supplier Name,Foreign Country
11-Apr-23,44072200,BALSASUD CORE SG 2 FLEXIBLE (NON COATED) (RAW MATERIAL FORTHE MFG OF W.O.E.GENERATORS),589.4064,SQM,53.319,31426.776,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
"Friday, September 8, 2023",44072200,BALSASUD CORE SG 1/75 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),667.5474,NOS,38.223,25515.507,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Tuesday, January 24, 2023",44072200,"BALSASUD CORE SG 1/4
FLEXIBLE(NON COATED)CORELITE ID 6230010251.CUST MAT CODE
9922523891 854 SHEETS PER
CONTAINER 854 S",635.5468,SQM,9.89,6285.661,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Saturday, January 21, 2023",44072200,"BALSASUD CORE SG 1/4
FLEXIBLE(NON COATED) CORELITE ITEM ID:6230010251 CUSTOMERMATERIAL CODE :9922523891 854 SHEETS",1271.09,SQM,9.89,12571.3,"SUZLON ENERGY
LTD","CORELITE
INTERNATIONAL LLC",ECUADOR
10-Oct-23,44072200,"BALSASUD CORE SG 1/4
FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST",598.3368,SQM,9.415,5633.538,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
12-May-21,85365090,3RH2911-1HA20 AUXILARY SWITCH BLOCK 4-POL (PARTS OF W O E G),456,PCS,1.439,656.201,SUZLON ENERGY LTD,SIEMENS AG,GERMANY
"Thursday, April 20, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE(NON COATED)CORELITE ID 6230010251.CUST MAT CODE 9922523891 854 SHEETS PER
CONTAINER 854 S",635.5468,PCS,9.825,6243.934,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
12-May-21,85365090,3RH2911-1HA20 AUXILARY SWITCH BLOCK 4-POL (PARTS OF W O E G),456,PCS,1.439,656.201,SUZLON ENERGY LTD,SIEMENS AG,GERMANY
"Tuesday, June 28, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE(NON- COATED) RAW MATERIAL FORTHE MANUFACTURE OF WIND OPERATED
ELECTRICITY GENERATORS",1271.09,NOS,11.118,14131.977,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Saturday, July 15, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",598.3368,SET,9.5,5684.2,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Friday, October 6, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",598.3368,PCS,9.438,5647.049,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Friday, October 6, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",598.3368,NOS,9.398,5623.406,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Tuesday, December 19, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",598.3368,SET,9.348,5593.172,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
19-May-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",635.5468,SQM,9.483,6026.822,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
04-May-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
01-Nov-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",672.7568,SQM,9.5,6391.19,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",GERMANY
20-Feb-21,85030090,"BRAKES (PARTS OF
W.O.E.GENERATORS FOR MFG OF
TYPE SUZLON S120 SERIES) 12 PCS",12,PCS,659.82,7917.843,SUZLON ENERGY LTD,ANTEC BRAKING SYSTEMS(TIANJIN) CO LTD,GERMANY
08-Feb-21,39199090,"SEALANT TAPE SIZE 3 X 12MM(RAW MATERIAL FOR MFG OF ROTOR
BLADE OF W.O.E.GENERATORS)
(264600M)",15346.8,KGS,2.331,35780.101,SUZLON ENERGY LTD,"KEJIAN POLYMER
MATERIAL (SHANGHAI) CO LTD",CHINA
"Saturday, May 7, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",635.5468,PCS,10.9,6927.46,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
12-Feb-21,85030090,"4 BRAKE HOLDER (PARTS OF
W.O.E.GENERATOR FOR MFG OF S111X GEAR MOUNT UNIT)",19,PCS,198.854,3778.233,SUZLON ENERGY LTD,"CHANGZHOU SHUANGYE
MACHINERYAND ELECTRIC CO LTD",GERMANY
05-May-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",635.5468,SQM,10.9,6927.46,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
"Monday, April 3, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON COATED) (RAW MATERIAL FOR THE MFG OF W.O.E. GENERATORS)",635.5468,SQM,9.5,6037.69,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
21-Sep-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE
(NON COATED) (RAW MATERIAL FOR THE MFG OF W.O.E. GENERATORS)",635.5468,SQM,9.477,6023.298,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",UNITED KINGDOM
"Saturday, December 11, 2021",68141090,"MICA STRIP 608 R.16 44A 0.19X120X1230MM S/P 11029866
(180 UN/PAQ)",11520,UNT,1.429,16460.843,SUZLON ENERGY LTD,ADVANCED ELECTRICAL VARNISHES IBERICA S L,SPAIN
"Friday, June 24, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) RAW MATERIAL FOR THE MANUFACTURE OF WIND
OPERATED ELECTRICITY GENERATORS",635.5468,NOS,11.118,7066.009,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
25-Jun-22,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) RAW MATERIAL FOR THE MANUFACTURE OF WIND OPERATED ELECTRICITY GENERATORS,2542.1872,SQM,11.118,28264.037,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,CHINA
25-Jun-22,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) RAW MATERIAL FOR THE MANUFACTURE OF WIND OPERATED ELECTRICITY GENERATORS,2542.1872,SQM,11.118,28264.037,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,CHINA
"Wednesday, August 24, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",1271.09,SQM,11.118,14131.977,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Monday, July 25, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",635.5468,KGS,11.118,7066.009,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Friday, June 10, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",635.5468,PCS,11.118,7066.009,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Thursday, July 7, 2022",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",635.5468,NOS,11.118,7066.009,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
13-Jul-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",1271.09,SQM,11.118,14131.977,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,GERMANY
11-Jan-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",1271.09,SQM,10.613,13490.382,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
07-Jul-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",1271.09,SQM,11.118,14131.977,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
07-Jul-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",1271.09,SQM,11.118,14131.977,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
03-Aug-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",635.5468,SQM,11.118,7066.009,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
02-Jul-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS
ASPER INVOICE",1271.09,SQM,11.118,14131.977,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
02-Jan-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS ASPER INVOICE,1271.09,SQM,10.632,13514.602,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
11-Jan-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS ASPER INVOICE,1271.09,SQM,10.613,13490.382,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ITALY
"Tuesday, May 16, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,598.3368,SQM,9.5,5684.2,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Wednesday, March 22, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Tuesday, May 16, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,NOS,9.5,11368.4,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
"Tuesday, May 16, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,598.3368,NOS,9.5,5684.2,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
"Monday, October 9, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1795.0104,SQM,9.5,17052.601,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Tuesday, November 21, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,PCS,9.5,11368.4,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Tuesday, October 3, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,598.3368,SQM,9.336,5586.138,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
29-Apr-21,70194000,"51054207 GLASS FABRIC 1200GSM-0
/+45/-45 RAW MATERIAL FOR THE MFG. OF ROTOR BLADE WIND OPERATED
ELECTRICITY GENERATORS",14858,KGS,1.428,21210.332,SUZLON ENERGY LTD,"OWENS CORNING
FABRICS (CHANGZHOU) CO LTD",ITALY
29-Apr-21,70194000,"51054207 GLASS FABRIC 1200GSM-0
/+45/-45 RAW MATERIAL FOR THE MFG. OF ROTOR BLADE WIND OPERATED
ELECTRICITY GENERATORS",14858,KGS,1.428,21210.332,SUZLON ENERGY LTD,"OWENS CORNING
FABRICS (CHANGZHOU) CO LTD",CHINA
27-Apr-21,70194000,"51054207 GLASS FABRIC 1200GSM-0
/+45/-45 RAW MATERIAL FOR THE MFG. OF ROTOR BLADE WIND OPERATED ELECTRICITY GENERATORS",29505,KGS,1.426,42062.297,SUZLON ENERGY LTD,"OWENS CORNING
FABRICS (CHANGZHOU) CO LTD",CHINA
"Saturday, August 28, 2021",70194000,"9922524833 GLASS FABRIC 1800 GSM
90/+45/-45 (RAW MATERIAL FOR THE MFG. OF WIND OPERATED
ELECTRICITY GENERATORS)",12474,KGS,1.422,17736.856,SUZLON ENERGY LTD,"OWENS CORNING
FABRICS (CHANGZHOU) CO LTD",CHINA
"Tuesday, October 3, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,598.3368,NOS,9.336,5586.138,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
"Saturday, October 7, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,NOS,9.415,11267.078,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
03-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,598.3368,SQM,9.336,5586.138,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
07-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,SQM,9.415,11267.078,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
04-Feb-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,635.5468,SQM,9.836,6251.438,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
20-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,SQM,9.5,11368.4,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
06-May-21,70194000,"GLASS FABRIC (51054212) 1800GSM (RAW MAT FOR MFG OF ROTOR
BLADE OF W.O.E.G)",699,KGS,1.417,990.487,SUZLON ENERGY LTD,"OWENS CORNING
FABRICS (CHANGZHOU) CO LTD",GERMANY
20-Apr-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,635.5468,SQM,9.824,6243.893,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
10-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,SQM,9.325,11159,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
20-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST,1196.6736,SQM,9.5,11368.4,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",UNITED STATES OF AMERICA
"Thursday, December 28, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",2720.7952,PCS,9.5,25847.554,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
07-Oct-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",598.3368,SQM,9.398,5623.407,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ITALY
06-Dec-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",1345.5136,SQM,9.5,12782.379,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
29-Apr-21,70194000,"51054207 GLASS FABRIC 1200GSM-0
/+45/-45 RAW MATERIAL FOR THE MFG. OF ROTOR BLADE WIND OPERATED
ELECTRICITY GENERATORS",14742,KGS,1.415,20861.876,SUZLON ENERGY LTD,OWENS CORNING FABRICS (CHANGZHOU) CO LTD,AUSTRIA
02-Dec-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",4081.1928,SQM,9.5,38771.332,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",CHINA
19-Dec-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",2720.7952,SQM,9.5,25847.554,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",GERMANY
20-Dec-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",5441.5904,SQM,9.5,51695.109,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",GERMANY
02-Dec-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",4081.1928,SQM,9.5,38771.332,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",GERMANY
26-Oct-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",1345.5136,SQM,9.5,12782.381,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",
31-Oct-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF
W.O.E.GENERATORS)",598.3368,SQM,9.37,5606.566,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",
03-Oct-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL
FOR THE MFG OF W.O.E.
GENERATORS) (CORELITE ID
:6230010251)",635.5468,SQM,9.364,5951.493,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",
08-Jun-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR
THE MFG OF W.O.E. GENERATORS)(CORELITE ID:6230010251)",635.5468,SQM,9.437,5997.878,"SUZLON ENERGY
LTD",CORELITE INTERNATIONAL LLC,GERMANY
"Friday, May 5, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),1271.0936,KGS,9.5,12075.389,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
06-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),598.3368,SQM,9.438,5647.049,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
20-Jan-21,39209919,"VACUM BAG FILM SPEC: 450V(W) 50UM X 2000MM X 229M) (RAW
MATERIAL FOR MANUFACUTRE OF WIND OPERATED ELECTRICITY
GENERATOR)",1428.96,KGS,7.394,10565.437,SUZLON ENERGY LTD,SOLVAY,ITALY
21-Jan-21,39073090,"ADHESIVE RESIN-ABC-YD 1535G (RAW MATERIAL FOR THE
MANUFACTURE OF WIND OPERATED
ELECTRICITY GENERATORS)",20700,KGS,4.84,100188,SUZLON ENERGY LTD,"ADITYA BIRLA
CHEMICALS (THAILAND) LTD",ITALY
06-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),598.3368,SQM,9.398,5623.406,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
07-Oct-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),598.3368,SQM,9.398,5623.407,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
19-May-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),635.5468,SQM,9.483,6026.822,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
04-May-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
15-Jul-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS),598.3368,SQM,9.5,5684.2,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
10-Apr-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E. GENERATORS) (CORELITE ID:6230010251),635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,CHINA
10-Apr-23,44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON-COATED) (RAW MATERIAL FOR THE MFG OF W.O.E. GENERATORS) (CORELITE ID:6230010251),635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
"Wednesday, March 22, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-
COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST",635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
14-Feb-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-
COATED) OTHER DETAILS AS PER INVOICE & PACKING LIST",635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,UNITED KINGDOM
"Wednesday, May 26, 2021",85369090,ST 4-FSI/C CONNECTORS (3036372) (PARTS OF W O E G),48,PCS,1.396,67.018,SUZLON ENERGY LTD,PHOENIX CONTACT GMBH AND CO KG,GERMANY
08-Jun-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-
COATED) (RAW MATERIAL FOR THE MFG OF
W.O.E. GENERATORS) (CORELITE ID:6230010251)",635.5468,SQM,9.437,5997.878,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,"UNITED
STATES OF AMERICA"
10-Apr-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-
COATED) (RAW MATERIAL FOR THE MFG OF
W.O.E. GENERATORS) (CORELITE ID
:6230010251)",635.5468,SQM,9.5,6037.695,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ITALY
06-Feb-24,32141000,"RELEST WIND PUTTY CONTOUR(RAW MATERIAL FOR MANFACTURING ROTOR BALDE OF WIND OPERATED
ELECTRICITY GENERATOR)(115CANS)",1437.5,KGS,7.704,11074.239,SUZLON ENERGY LTD,AKZO NOBEL HILDEN GMBH,ECUADOR
24-Jun-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-
COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",598.3368,SQM,9.5,5684.2,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
25-Jul-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON-
COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",598.3368,SQM,9.5,5684.2,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
"Wednesday, May 26, 2021",85369090,ST 4-FSI/C CONNECTORS (3036372) (PARTS OF W O E G),150,NOS,1.396,209.433,SUZLON ENERGY LTD,PHOENIX CONTACT GMBH AND CO KG,GERMANY
"Thursday, April 29, 2021",70194000,"51054212 GLASS FABRIC 1800GSM-
90 /+45/-45 RAW MATERIAL FOR
THE MFG. OF ROTOR BLADE WIND OPERATED ELECTRICITY
GENERATORS",14100,KGS,1.395,19666.766,SUZLON ENERGY LTD,"OWENS CORNING
FABRICS (CHANGZHOU) CO LTD",CHINA
14-May-22,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON
COATED) (RAW MATERIAL FOR THE MFG OF W.O.E.GENERATORS)",1271.09,SQM,10.9,13854.881,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,CHINA
"Monday, April 17, 2023",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON COATED)CORELITE ITEM ID:6230010251 CUSTOMER MATERIAL CODE :51045941 1608 SHEET,1196.6736,NOS,9.5,11368.4,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
"Thursday, April 20, 2023",44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON COATED)CORELITE ITEM ID
:6230010251 CUTOMER MATERIAL
CODE : 9922523891 854 SHEETS",1271.09,PCS,9.825,12487.845,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,ECUADOR
01-Mar-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON COATED)CORELITE ITEM ID
:6230010251 CUSTOMER MATERIAL
CODE :51045941 854 SHEET",635.5468,SQM,9.5,6037.69,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,CANADA
01-Mar-23,44072200,"BALSASUD CORE SG 1/4 FLEXIBLE (NON COATED)CORELITE ITEM ID :6230010251
CUSTOMER MATERIAL CODE :51045941 854 SHEET",635.5468,SQM,9.5,6037.69,SUZLON ENERGY LTD,CORELITE INTERNATIONAL LLC,SWEDEN
07-Jan-21,39199090,"SEALANT TAPE-SIZE:(3 X 12 MM) (RAW MATERIAL FOR THE
MANUFACTURE OF WIND OPERATED ELECTRICITY GENERATORS)",15346.8,KGS,2.374,36433.035,SUZLON ENERGY LTD,"KEJIAN POLYMER
MATERIAL(SHANGHAI) CO LTD",CHINA
"Tuesday, December 27, 2022",44072200,BALSASUD CORE SG 1/4 FLEXIBLE (NON COATED)CORELITE ITEM ID :6230010251 CUTOMER MATERIAL CODE : 9922523891 854 SHEETS,1271.09,NOS,9.742,12383.219,SUZLON ENERGY LTD,"CORELITE
INTERNATIONAL LLC",ECUADOR
